Date,Close,High,Low,Open,Volume
2024-05-09,3644.2529296875,3654.1913444311836,3598.104015290975,3645.909369588605,1726486
2024-05-10,3583.24267578125,3656.5843507790987,3575.098867879944,3646.4619361248674,1672489
2024-05-13,3632.84228515625,3639.467820073099,3561.249169072792,3574.592350714021,931326
2024-05-14,3589.960205078125,3631.0020839186186,3582.322338430397,3621.983888045264,1058317
2024-05-15,3570.8193359375,3613.655594732349,3566.3103506592815,3592.996713752849,1115021
2024-05-16,3615.82080078125,3623.745907431527,3562.569994938758,3606.6908950730917,2599399
2024-05-17,3553.857177734375,3633.4784647992665,3550.0567653523444,3632.5515570276343,2765804
2024-05-21,3540.972900390625,3563.7285306494523,3531.564877355128,3550.6128766567804,1908117
2024-05-22,3551.910888671875,3560.4847863024115,3538.517115470372,3554.691612227725,1311168
2024-05-23,3608.86962890625,3619.575460739444,3545.886280424774,3560.206962660713,2095742
2024-05-24,3568.131591796875,3599.924574735908,3563.3117164748414,3594.7801911641072,1309452
2024-05-27,3565.860595703125,3622.6800874842297,3560.5772666527496,3573.2294672441094,1841538
2024-05-28,3559.23291015625,3587.132923412234,3550.0566141263193,3576.0100306264594,1801993
2024-05-29,3525.6328125,3567.57539103945,3522.2496895007944,3567.57539103945,1568095
2024-05-30,3463.020751953125,3517.059302364095,3443.8799677297247,3500.931195160499,2919230
2024-05-31,3402.63232421875,3475.7190986563346,3386.6895544695403,3466.635356473782,10956800
2024-06-03,3432.200927734375,3477.3412961491067,3425.851518249575,3459.961773430714,2156773
2024-06-04,3443.46240234375,3471.269635740873,3328.989291525593,3429.5587856451884,3395997
2024-06-05,3472.61376953125,3507.2338672517226,3429.5589463958036,3444.389471569407,2799670
2024-06-06,3550.427734375,3559.2333589407076,3468.025717115301,3504.638577151665,4328036
2024-06-07,3609.33251953125,3628.8439736397468,3556.8232840964106,3556.8232840964106,4552445
2024-06-10,3576.6591796875,3620.409183775903,3561.0870829656333,3610.305978999996,1734661
2024-06-11,3570.541259765625,3596.355503563825,3560.252493725204,3563.9601245439753,1419898
2024-06-12,3551.586181640625,3608.9155195936296,3547.693214139478,3591.211490093849,2177001
2024-06-13,3594.6875,3605.6714482720763,3570.4489508339425,3574.898153664247,1932323
2024-06-14,3551.956787109375,3604.7441367037127,3548.2027655700213,3604.7441367037127,1860730
2024-06-18,3536.24609375,3561.179823442644,3517.661546809407,3546.395689059985,1774045
2024-06-19,3523.825439453125,3553.625661858595,3515.714995969622,3547.8786522964565,1509050
2024-06-20,3510.431396484375,3531.4721572718627,3503.757705904956,3518.5418393437685,2846526
2024-06-21,3532.2138671875,3594.363079879569,3520.4421834921905,3547.2761188024833,4642195
2024-06-24,3537.82177734375,3575.083426076877,3514.185628169532,3530.3601242080126,1702154
2024-06-25,3557.888916015625,3566.4164218366413,3515.668223832292,3538.0067905497995,1338808
2024-06-26,3574.017578125,3584.3061190627222,3560.2529065957383,3563.4970839383795,1639845
2024-06-27,3646.593994140625,3653.870310416638,3539.0265319698215,3550.983551295317,4526556
2024-06-28,3618.787109375,3670.555002133022,3612.94777109011,3631.4395370159273,2731571
2024-07-01,3687.425048828125,3709.207384987959,3600.110367863626,3600.110367863626,2658723
2024-07-02,3723.75927734375,3729.320724102144,3691.4566765329196,3701.699052905465,2307449
2024-07-03,3675.421142578125,3731.8235725519535,3665.9203376575206,3726.169344471108,1821198
2024-07-04,3727.050048828125,3751.52055167907,3691.0398148782656,3707.492429103772,2518001
2024-07-05,3718.568603515625,3732.4258292933814,3696.5081535287777,3716.900124285456,1668616
2024-07-08,3701.327880859375,3736.596765041914,3687.285319349085,3728.0228685887946,1758882
2024-07-09,3694.19091796875,3714.0730443794923,3684.551167677433,3693.7274640836704,1305801
2024-07-10,3623.42138671875,3710.68988827446,3616.7940867398565,3692.522405623858,2669716
2024-07-11,3636.908203125,3689.0931591530957,3610.8622289094983,3643.674675535382,4872189
2024-07-12,3878.1357421875,3892.966265730662,3681.028679444162,3689.0927313615903,13509164
2024-07-15,3864.46435546875,3930.089249638286,3853.20206311634,3926.103726954822,4848030
2024-07-16,3873.0380859375,3887.960939474929,3841.940057628319,3867.059349578485,2029521
2024-07-18,4000.11669921875,4008.876158798929,3855.936374706022,3855.936374706022,5613364
2024-07-19,3997.1904296875,4049.543087779747,3981.2571303488753,4011.12633936727,3903354
2024-07-22,3983.207763671875,4013.4952277518023,3962.4431700475134,3994.914017106796,1896386
2024-07-23,3997.144287109375,4052.2841289170647,3963.651377579033,3979.1668723137213,2365208
2024-07-24,4000.766845703125,4031.2865743722073,3965.323277758002,3983.3469610338807,1809793
2024-07-25,4015.864013671875,4034.909753933361,3970.990572951942,3990.314849906467,2810342
2024-07-26,4076.578857421875,4108.724446589915,4029.3823042903405,4041.4138211460827,3552210
